,rn_numbers,top_labels
1245,RG-50.999.0545,"{'war': 11.2, 'family': 11.0, 'camp': 8.0, 'school': 7.0, 'religion': 5.7, 'fear': 5.0, 'police': 4.8, 'hospital': 4.2, 'Jewish': 4.0, 'army': 3.6, 'Nazi': 3.2, 'aid': 3.2, 'shooting': 2.9, 'food': 2.5, 'hiding': 2.5, 'government': 2.3, 'survive': 2.3, 'work': 2.3, 'ghetto': 1.9, 'relocation': 1.7, 'russian': 1.7, 'prisoners': 1.5, 'sick': 1.5, 'hunger': 1.3, 'american': 1.3, 'polish': 1.1, 'buildings': 1.1, 'kill': 0.6, 'synagogue': 0.4}"
1246,RG-50.999.0546,"{'war': 11.2, 'camp': 10.6, 'family': 9.1, 'school': 7.2, 'government': 4.9, 'survive': 4.9, 'food': 4.4, 'shooting': 4.4, 'religion': 4.2, 'army': 4.0, 'ghetto': 3.6, 'aid': 3.6, 'Jewish': 2.8, 'prisoners': 2.8, 'fear': 2.3, 'hospital': 2.3, 'hiding': 2.1, 'Nazi': 2.1, 'work': 2.1, 'hunger': 1.9, 'relocation': 1.9, 'police': 1.3, 'russian': 1.3, 'american': 1.3, 'buildings': 1.3, 'synagogue': 0.8, 'kill': 0.6, 'polish': 0.6, 'sick': 0.2}"
1247,RG-50.999.0547,"{'family': 11.4, 'camp': 10.4, 'ghetto': 9.0, 'food': 7.7, 'Jewish': 6.1, 'religion': 5.3, 'hospital': 5.1, 'work': 4.4, 'shooting': 3.4, 'school': 3.2, 'relocation': 3.1, 'survive': 2.9, 'war': 2.9, 'fear': 2.7, 'army': 2.6, 'government': 2.4, 'kill': 2.0, 'police': 2.0, 'aid': 2.0, 'hunger': 1.7, 'Nazi': 1.7, 'hiding': 1.5, 'prisoners': 1.4, 'synagogue': 1.4, 'buildings': 1.2, 'sick': 1.0, 'russian': 0.9, 'american': 0.5, 'polish': 0.2}"
1248,RG-50.999.0548,"{'family': 12.0, 'Jewish': 8.5, 'survive': 7.9, 'war': 7.9, 'Nazi': 5.9, 'hospital': 5.3, 'school': 4.7, 'fear': 4.1, 'food': 4.1, 'ghetto': 3.8, 'religion': 3.5, 'government': 3.2, 'aid': 3.2, 'work': 2.9, 'camp': 2.9, 'synagogue': 2.6, 'american': 2.6, 'sick': 2.1, 'hiding': 1.8, 'prisoners': 1.8, 'relocation': 1.8, 'buildings': 1.8, 'army': 1.5, 'hunger': 1.2, 'shooting': 1.2, 'kill': 0.9, 'police': 0.6, 'russian': 0.3, 'polish': 0.0}"
1249,RG-50.999.0549,"{'family': 10.4, 'war': 9.8, 'camp': 6.7, 'religion': 6.0, 'ghetto': 5.8, 'food': 5.6, 'fear': 5.0, 'hunger': 5.0, 'Nazi': 5.0, 'government': 4.8, 'hospital': 3.8, 'Jewish': 3.1, 'school': 3.1, 'work': 2.9, 'army': 2.7, 'polish': 2.5, 'relocation': 2.5, 'survive': 2.3, 'buildings': 2.3, 'police': 1.7, 'aid': 1.7, 'shooting': 1.5, 'synagogue': 1.2, 'hiding': 1.0, 'sick': 1.0, 'prisoners': 0.8, 'american': 0.8, 'russian': 0.6, 'kill': 0.2}"
1250,RG-50.999.0550,"{'war': 14.7, 'family': 11.1, 'fear': 9.9, 'government': 8.8, 'hospital': 6.3, 'survive': 5.2, 'buildings': 5.0, 'camp': 4.4, 'school': 4.0, 'food': 3.6, 'Jewish': 3.6, 'work': 3.4, 'hiding': 2.3, 'religion': 2.1, 'synagogue': 2.1, 'aid': 2.1, 'prisoners': 1.5, 'hunger': 1.3, 'Nazi': 1.3, 'shooting': 1.3, 'american': 1.3, 'ghetto': 1.0, 'army': 1.0, 'relocation': 0.8, 'sick': 0.6, 'police': 0.4, 'polish': 0.4, 'russian': 0.4, 'kill': 0.2}"
1251,RG-50.999.0551,"{'family': 10.7, 'camp': 10.7, 'war': 10.2, 'food': 9.0, 'work': 6.5, 'religion': 4.9, 'hospital': 4.4, 'school': 4.2, 'Jewish': 3.9, 'survive': 3.5, 'aid': 3.2, 'fear': 3.0, 'army': 2.8, 'kill': 2.5, 'ghetto': 2.3, 'shooting': 2.1, 'relocation': 1.9, 'government': 1.8, 'prisoners': 1.6, 'russian': 1.6, 'synagogue': 1.4, 'buildings': 1.4, 'hiding': 1.2, 'police': 1.2, 'hunger': 1.1, 'Nazi': 0.9, 'polish': 0.9, 'sick': 0.9, 'american': 0.4}"
1252,RG-50.999.0552,"{'family': 10.3, 'war': 8.0, 'ghetto': 7.9, 'food': 7.1, 'hiding': 6.5, 'camp': 5.9, 'school': 4.2, 'hospital': 4.0, 'shooting': 4.0, 'fear': 3.8, 'Jewish': 3.6, 'survive': 3.4, 'aid': 3.4, 'army': 3.4, 'hunger': 2.7, 'kill': 2.7, 'relocation': 2.5, 'russian': 2.5, 'buildings': 2.1, 'religion': 1.7, 'Nazi': 1.5, 'sick': 1.5, 'work': 1.5, 'prisoners': 1.3, 'police': 1.1, 'synagogue': 1.1, 'polish': 1.0, 'government': 0.6, 'american': 0.2}"
1253,RG-50.999.0555,"{'family': 11.5, 'war': 8.1, 'camp': 8.1, 'food': 6.5, 'religion': 5.6, 'Jewish': 5.0, 'fear': 4.8, 'army': 4.1, 'government': 3.9, 'Nazi': 3.9, 'school': 3.8, 'hospital': 3.4, 'relocation': 3.2, 'survive': 3.2, 'hunger': 2.9, 'ghetto': 2.5, 'aid': 2.3, 'buildings': 2.2, 'work': 2.0, 'police': 1.6, 'synagogue': 1.6, 'hiding': 1.4, 'russian': 1.4, 'shooting': 1.4, 'kill': 1.3, 'polish': 1.1, 'prisoners': 1.1, 'american': 1.1, 'sick': 0.9}"
1254,RG-50.999.0556,"{'war': 12.0, 'ghetto': 11.1, 'family': 9.4, 'Jewish': 5.3, 'Nazi': 5.1, 'survive': 5.1, 'buildings': 5.1, 'government': 4.2, 'food': 4.0, 'camp': 3.8, 'hiding': 3.6, 'relocation': 3.3, 'army': 3.1, 'fear': 2.7, 'prisoners': 2.7, 'school': 2.7, 'work': 2.7, 'religion': 2.4, 'kill': 1.8, 'hospital': 1.6, 'russian': 1.3, 'hunger': 1.1, 'police': 1.1, 'shooting': 1.1, 'synagogue': 1.1, 'sick': 0.9, 'aid': 0.9, 'american': 0.7, 'polish': 0.0}"
1255,RG-50.999.0557,"{'war': 11.5, 'family': 10.7, 'school': 7.1, 'camp': 6.9, 'Jewish': 5.9, 'survive': 5.9, 'religion': 5.5, 'food': 4.6, 'army': 4.3, 'fear': 3.8, 'ghetto': 3.8, 'Nazi': 3.8, 'government': 2.8, 'relocation': 2.2, 'shooting': 2.1, 'russian': 1.9, 'hospital': 1.7, 'work': 1.7, 'buildings': 1.7, 'hunger': 1.5, 'polish': 1.5, 'synagogue': 1.5, 'aid': 1.5, 'american': 1.5, 'sick': 1.4, 'prisoners': 1.2, 'kill': 0.9, 'hiding': 0.5, 'police': 0.5}"
1256,RG-50.999.0558,"{'war': 13.3, 'family': 10.5, 'camp': 5.8, 'Jewish': 5.5, 'religion': 5.2, 'government': 5.1, 'food': 4.5, 'hospital': 4.5, 'army': 4.5, 'school': 3.8, 'survive': 3.8, 'fear': 3.5, 'shooting': 3.5, 'aid': 3.3, 'Nazi': 3.0, 'hiding': 2.9, 'ghetto': 2.5, 'work': 2.2, 'relocation': 2.0, 'synagogue': 2.0, 'hunger': 1.9, 'prisoners': 1.7, 'russian': 1.6, 'buildings': 1.3, 'police': 0.9, 'kill': 0.4, 'polish': 0.4, 'american': 0.4, 'sick': 0.1}"
1257,RG-50.999.0559,"{'camp': 9.8, 'food': 9.0, 'family': 8.8, 'war': 7.8, 'aid': 5.5, 'government': 5.1, 'Jewish': 5.1, 'survive': 5.0, 'fear': 4.3, 'shooting': 4.2, 'Nazi': 3.8, 'work': 3.2, 'ghetto': 3.0, 'hiding': 3.0, 'buildings': 2.7, 'religion': 2.5, 'prisoners': 2.3, 'school': 2.2, 'army': 2.2, 'hospital': 1.8, 'relocation': 1.8, 'sick': 1.3, 'hunger': 1.2, 'polish': 1.2, 'kill': 1.0, 'russian': 0.8, 'synagogue': 0.7, 'police': 0.5, 'american': 0.3}"
1258,RG-50.999.0560,"{'family': 12.3, 'army': 11.9, 'war': 11.5, 'food': 6.6, 'camp': 5.8, 'survive': 4.4, 'ghetto': 4.3, 'relocation': 4.3, 'school': 3.4, 'hospital': 3.1, 'religion': 2.8, 'government': 2.7, 'aid': 2.4, 'fear': 2.3, 'Nazi': 2.3, 'work': 2.3, 'buildings': 2.3, 'Jewish': 2.2, 'police': 2.0, 'hiding': 1.9, 'shooting': 1.5, 'prisoners': 1.2, 'sick': 1.2, 'hunger': 1.1, 'kill': 1.1, 'polish': 1.1, 'synagogue': 1.1, 'russian': 0.8, 'american': 0.3}"
1259,RG-50.999.0561,"{'family': 14.1, 'camp': 10.6, 'war': 9.6, 'school': 8.4, 'food': 7.7, 'Jewish': 5.2, 'survive': 5.1, 'hospital': 5.0, 'army': 3.6, 'religion': 3.2, 'work': 3.2, 'aid': 3.1, 'buildings': 2.4, 'fear': 2.3, 'synagogue': 2.3, 'hunger': 2.0, 'hiding': 1.7, 'ghetto': 1.5, 'police': 1.4, 'government': 1.3, 'Nazi': 1.3, 'prisoners': 1.2, 'american': 1.0, 'shooting': 0.9, 'relocation': 0.5, 'russian': 0.5, 'kill': 0.4, 'polish': 0.3, 'sick': 0.3}"
1260,RG-50.999.0563,"{'family': 14.1, 'war': 10.1, 'food': 8.2, 'school': 7.5, 'camp': 6.7, 'Jewish': 5.5, 'army': 4.2, 'buildings': 3.6, 'hiding': 3.5, 'survive': 3.2, 'hospital': 3.1, 'Nazi': 2.9, 'shooting': 2.9, 'government': 2.6, 'religion': 2.6, 'fear': 2.4, 'prisoners': 2.4, 'work': 2.1, 'hunger': 1.9, 'relocation': 1.7, 'aid': 1.5, 'police': 1.4, 'ghetto': 1.2, 'sick': 1.2, 'synagogue': 1.0, 'russian': 0.8, 'polish': 0.7, 'american': 0.6, 'kill': 0.4}"
1261,RG-50.999.0565,"{'family': 13.8, 'war': 10.6, 'camp': 9.3, 'Jewish': 6.0, 'hospital': 5.6, 'survive': 4.9, 'food': 4.8, 'Nazi': 4.6, 'ghetto': 3.9, 'school': 3.7, 'fear': 3.5, 'religion': 3.5, 'hiding': 3.4, 'aid': 2.8, 'army': 2.6, 'relocation': 2.3, 'shooting': 2.1, 'sick': 2.1, 'buildings': 1.6, 'government': 1.4, 'synagogue': 1.2, 'hunger': 1.1, 'police': 1.1, 'kill': 0.9, 'russian': 0.9, 'work': 0.9, 'polish': 0.5, 'prisoners': 0.5, 'american': 0.4}"
1262,RG-50.999.0566,"{'family': 15.9, 'food': 8.8, 'war': 8.8, 'Nazi': 7.0, 'Jewish': 6.5, 'camp': 6.0, 'school': 5.3, 'ghetto': 4.5, 'religion': 3.8, 'work': 3.6, 'hospital': 3.2, 'relocation': 3.0, 'survive': 2.3, 'synagogue': 2.3, 'army': 2.3, 'hunger': 2.2, 'government': 1.8, 'prisoners': 1.7, 'fear': 1.5, 'aid': 1.5, 'buildings': 1.3, 'kill': 1.2, 'shooting': 1.0, 'police': 0.8, 'polish': 0.8, 'russian': 0.8, 'sick': 0.8, 'american': 0.8, 'hiding': 0.5}"
1263,RG-50.999.0567,"{'family': 15.0, 'food': 14.9, 'war': 6.6, 'ghetto': 6.0, 'camp': 5.8, 'Jewish': 4.5, 'school': 4.1, 'hospital': 3.9, 'survive': 3.7, 'fear': 3.0, 'religion': 3.0, 'work': 3.0, 'government': 2.8, 'buildings': 2.7, 'army': 2.6, 'aid': 2.3, 'shooting': 2.2, 'hiding': 2.1, 'relocation': 2.1, 'Nazi': 1.9, 'synagogue': 1.9, 'prisoners': 1.3, 'police': 1.0, 'russian': 0.9, 'sick': 0.8, 'american': 0.8, 'hunger': 0.5, 'polish': 0.5, 'kill': 0.3}"
1264,RG-50.999.0568,"{'family': 13.7, 'war': 10.8, 'hospital': 9.6, 'food': 8.4, 'survive': 5.3, 'camp': 5.0, 'ghetto': 4.8, 'school': 4.6, 'Jewish': 4.1, 'army': 3.4, 'fear': 3.0, 'religion': 3.0, 'aid': 2.7, 'hiding': 2.6, 'buildings': 2.3, 'hunger': 2.1, 'Nazi': 2.0, 'shooting': 1.9, 'government': 1.8, 'work': 1.6, 'prisoners': 1.4, 'police': 1.1, 'relocation': 0.9, 'kill': 0.7, 'sick': 0.7, 'american': 0.7, 'polish': 0.6, 'russian': 0.6, 'synagogue': 0.6}"
1265,RG-50.999.0569,"{'war': 15.8, 'camp': 13.9, 'family': 10.7, 'school': 5.6, 'food': 5.1, 'work': 4.8, 'hospital': 4.3, 'survive': 4.3, 'fear': 4.0, 'army': 3.2, 'Jewish': 2.7, 'Nazi': 2.7, 'religion': 2.7, 'government': 2.4, 'hunger': 2.4, 'shooting': 2.4, 'police': 2.1, 'relocation': 2.1, 'aid': 1.9, 'synagogue': 1.6, 'buildings': 1.1, 'ghetto': 0.8, 'prisoners': 0.8, 'sick': 0.8, 'hiding': 0.5, 'kill': 0.5, 'polish': 0.3, 'russian': 0.3, 'american': 0.3}"
1266,RG-50.999.0570,"{'food': 8.1, 'family': 7.4, 'school': 6.1, 'work': 5.9, 'Jewish': 5.8, 'hiding': 5.1, 'relocation': 5.1, 'war': 5.1, 'fear': 4.6, 'camp': 4.6, 'government': 4.3, 'survive': 4.1, 'hospital': 3.8, 'ghetto': 3.5, 'army': 3.1, 'shooting': 3.0, 'aid': 2.8, 'russian': 2.3, 'buildings': 2.3, 'prisoners': 2.1, 'kill': 1.8, 'hunger': 1.6, 'polish': 1.6, 'religion': 1.6, 'Nazi': 1.3, 'synagogue': 1.2, 'sick': 1.0, 'police': 0.3, 'american': 0.3}"
1267,RG-50.999.0572,"{'family': 13.9, 'war': 9.1, 'food': 6.9, 'religion': 6.9, 'camp': 5.9, 'school': 5.4, 'Jewish': 5.2, 'Nazi': 4.8, 'survive': 4.7, 'government': 3.8, 'army': 3.6, 'work': 3.2, 'aid': 3.0, 'buildings': 2.9, 'fear': 2.3, 'hospital': 2.3, 'synagogue': 2.2, 'shooting': 2.1, 'police': 1.5, 'sick': 1.5, 'ghetto': 1.4, 'hiding': 1.4, 'american': 1.2, 'polish': 1.1, 'prisoners': 1.1, 'relocation': 1.0, 'hunger': 0.7, 'kill': 0.5, 'russian': 0.5}"
1268,RG-50.999.0573,"{'war': 15.9, 'family': 10.2, 'camp': 7.8, 'food': 5.9, 'work': 5.5, 'government': 5.1, 'school': 5.1, 'fear': 4.5, 'survive': 4.3, 'buildings': 4.0, 'ghetto': 3.6, 'hiding': 3.6, 'religion': 2.8, 'Jewish': 2.6, 'shooting': 2.5, 'hunger': 2.1, 'synagogue': 1.9, 'hospital': 1.5, 'Nazi': 1.5, 'prisoners': 1.5, 'army': 1.5, 'aid': 1.3, 'american': 1.3, 'police': 1.1, 'relocation': 0.9, 'russian': 0.9, 'kill': 0.4, 'polish': 0.4, 'sick': 0.2}"
1269,RG-50.999.0574,"{'food': 24.3, 'family': 8.5, 'war': 7.9, 'religion': 7.7, 'camp': 5.8, 'school': 4.6, 'Jewish': 4.0, 'hospital': 3.5, 'army': 3.0, 'shooting': 2.7, 'survive': 2.7, 'work': 2.5, 'government': 2.3, 'Nazi': 2.3, 'ghetto': 2.0, 'aid': 1.9, 'hiding': 1.6, 'hunger': 1.4, 'fear': 1.3, 'polish': 1.3, 'buildings': 1.3, 'police': 1.2, 'relocation': 1.2, 'sick': 1.0, 'american': 1.0, 'prisoners': 0.9, 'russian': 0.9, 'synagogue': 0.7, 'kill': 0.4}"
1270,RG-50.999.0575,"{'food': 10.8, 'camp': 10.3, 'family': 8.8, 'army': 5.7, 'war': 5.5, 'religion': 4.7, 'school': 4.3, 'fear': 3.9, 'hospital': 3.9, 'hunger': 3.7, 'ghetto': 3.6, 'shooting': 3.6, 'government': 3.1, 'Jewish': 3.1, 'survive': 3.1, 'work': 3.1, 'prisoners': 2.7, 'buildings': 2.4, 'kill': 2.2, 'relocation': 1.7, 'hiding': 1.5, 'russian': 1.5, 'polish': 1.2, 'synagogue': 1.2, 'Nazi': 1.1, 'police': 1.1, 'aid': 1.1, 'american': 0.7, 'sick': 0.2}"
1271,RG-50.999.0576,"{'food': 15.1, 'war': 12.8, 'family': 10.9, 'Jewish': 5.8, 'hiding': 5.1, 'camp': 4.7, 'fear': 4.5, 'school': 3.8, 'shooting': 3.8, 'army': 3.8, 'ghetto': 3.6, 'survive': 3.2, 'work': 3.2, 'Nazi': 3.0, 'aid': 2.6, 'religion': 2.3, 'government': 1.9, 'hospital': 1.5, 'prisoners': 1.5, 'buildings': 1.5, 'sick': 1.1, 'hunger': 0.9, 'kill': 0.6, 'polish': 0.6, 'russian': 0.6, 'american': 0.6, 'police': 0.4, 'relocation': 0.4, 'synagogue': 0.4}"
1272,RG-50.999.0577,"{'war': 11.9, 'family': 8.2, 'ghetto': 7.1, 'camp': 6.7, 'Jewish': 6.2, 'food': 5.6, 'fear': 5.4, 'buildings': 4.5, 'survive': 4.1, 'hiding': 3.9, 'religion': 3.4, 'relocation': 3.4, 'hunger': 3.0, 'school': 3.0, 'shooting': 3.0, 'prisoners': 2.6, 'hospital': 2.4, 'Nazi': 2.4, 'aid': 2.2, 'government': 1.9, 'work': 1.5, 'army': 1.5, 'police': 1.3, 'polish': 1.3, 'sick': 1.1, 'kill': 0.9, 'synagogue': 0.9, 'russian': 0.6, 'american': 0.0}"
1273,RG-50.999.0578,"{'camp': 10.4, 'family': 8.3, 'food': 7.8, 'war': 7.1, 'relocation': 5.7, 'hospital': 4.4, 'shooting': 4.4, 'buildings': 4.4, 'Jewish': 4.3, 'work': 4.2, 'ghetto': 3.9, 'fear': 3.3, 'kill': 3.3, 'prisoners': 3.3, 'survive': 3.1, 'religion': 2.9, 'school': 2.8, 'army': 2.7, 'hunger': 2.2, 'aid': 2.2, 'government': 1.8, 'american': 1.5, 'hiding': 1.2, 'Nazi': 1.1, 'sick': 0.9, 'polish': 0.8, 'synagogue': 0.8, 'police': 0.6, 'russian': 0.6}"
1274,RG-50.999.0579,"{'war': 12.2, 'family': 11.1, 'government': 7.1, 'hospital': 6.2, 'food': 5.4, 'aid': 4.6, 'camp': 4.6, 'Jewish': 4.3, 'Nazi': 4.3, 'survive': 4.3, 'school': 4.1, 'fear': 3.3, 'hiding': 3.0, 'buildings': 2.7, 'ghetto': 2.2, 'religion': 2.2, 'sick': 2.2, 'work': 2.2, 'american': 2.2, 'army': 1.9, 'hunger': 1.6, 'synagogue': 1.6, 'prisoners': 1.4, 'shooting': 1.4, 'kill': 1.1, 'police': 0.8, 'polish': 0.8, 'relocation': 0.5, 'russian': 0.5}"
1275,RG-50.999.0581,"{'food': 12.4, 'prisoners': 8.7, 'family': 7.9, 'fear': 7.4, 'school': 6.1, 'camp': 5.5, 'survive': 4.2, 'work': 4.2, 'Jewish': 3.7, 'shooting': 3.5, 'religion': 3.3, 'army': 3.3, 'war': 3.1, 'aid': 3.1, 'ghetto': 2.8, 'Nazi': 2.8, 'relocation': 2.6, 'buildings': 2.4, 'kill': 2.0, 'hospital': 1.8, 'hunger': 1.7, 'government': 1.5, 'russian': 1.5, 'sick': 1.3, 'hiding': 0.7, 'synagogue': 0.7, 'american': 0.7, 'police': 0.6, 'polish': 0.4}"
1276,RG-50.999.0584,"{'war': 13.8, 'camp': 9.6, 'survive': 7.4, 'food': 6.4, 'family': 6.1, 'school': 5.1, 'hiding': 4.6, 'ghetto': 4.4, 'Nazi': 4.2, 'Jewish': 4.0, 'fear': 3.9, 'aid': 3.3, 'government': 2.9, 'hospital': 2.9, 'work': 2.6, 'army': 2.6, 'religion': 2.4, 'synagogue': 2.4, 'hunger': 2.2, 'prisoners': 2.0, 'shooting': 1.8, 'police': 1.7, 'kill': 1.1, 'buildings': 1.1, 'relocation': 0.7, 'polish': 0.4, 'american': 0.4, 'russian': 0.0, 'sick': 0.0}"
1277,RG-50.999.0585,"{'family': 8.7, 'food': 8.5, 'war': 7.5, 'work': 7.1, 'ghetto': 6.1, 'camp': 6.1, 'school': 5.9, 'fear': 4.7, 'Jewish': 4.7, 'hunger': 3.7, 'relocation': 3.5, 'government': 3.3, 'buildings': 3.3, 'hospital': 3.1, 'survive': 3.1, 'army': 2.8, 'Nazi': 2.6, 'religion': 2.2, 'shooting': 2.0, 'sick': 1.8, 'aid': 1.8, 'hiding': 1.6, 'synagogue': 1.6, 'kill': 1.0, 'prisoners': 1.0, 'russian': 0.8, 'police': 0.6, 'polish': 0.6, 'american': 0.4}"
1278,RG-50.999.0586,"{'family': 17.7, 'food': 9.8, 'school': 5.4, 'war': 5.3, 'fear': 4.5, 'survive': 4.5, 'army': 4.3, 'Jewish': 4.1, 'camp': 4.1, 'work': 3.7, 'shooting': 3.4, 'government': 3.1, 'hospital': 2.9, 'ghetto': 2.8, 'religion': 2.8, 'aid': 2.5, 'Nazi': 2.3, 'police': 2.3, 'relocation': 2.2, 'buildings': 2.1, 'sick': 1.8, 'hunger': 1.5, 'kill': 1.3, 'synagogue': 1.3, 'hiding': 1.2, 'american': 1.2, 'russian': 1.0, 'polish': 0.6, 'prisoners': 0.3}"
1279,RG-50.999.0587,"{'family': 17.2, 'camp': 8.2, 'Nazi': 7.4, 'Jewish': 6.9, 'war': 6.9, 'religion': 4.7, 'school': 4.7, 'fear': 4.5, 'food': 4.2, 'government': 4.0, 'work': 4.0, 'survive': 3.7, 'hospital': 2.9, 'hiding': 2.4, 'aid': 2.4, 'hunger': 1.8, 'relocation': 1.8, 'synagogue': 1.8, 'shooting': 1.6, 'ghetto': 1.3, 'prisoners': 1.3, 'buildings': 1.3, 'sick': 1.1, 'american': 1.1, 'kill': 0.8, 'army': 0.8, 'police': 0.5, 'polish': 0.5, 'russian': 0.3}"
1280,RG-50.999.0588,"{'food': 10.9, 'war': 9.4, 'family': 7.3, 'camp': 7.1, 'Jewish': 6.1, 'hospital': 5.2, 'ghetto': 4.4, 'survive': 3.7, 'army': 3.3, 'shooting': 3.2, 'work': 3.1, 'fear': 3.0, 'prisoners': 3.0, 'religion': 2.9, 'buildings': 2.9, 'government': 2.8, 'aid': 2.8, 'hiding': 2.3, 'relocation': 2.3, 'Nazi': 2.2, 'russian': 2.1, 'kill': 1.8, 'hunger': 1.7, 'polish': 1.7, 'synagogue': 1.7, 'school': 1.4, 'sick': 0.9, 'police': 0.7, 'american': 0.6}"
1281,RG-50.999.0589,"{'war': 14.7, 'family': 10.9, 'camp': 6.3, 'school': 5.8, 'Jewish': 5.6, 'food': 4.9, 'army': 4.5, 'work': 4.2, 'fear': 4.0, 'religion': 3.4, 'government': 3.3, 'police': 3.1, 'survive': 3.1, 'Nazi': 2.7, 'relocation': 2.7, 'ghetto': 2.5, 'buildings': 2.5, 'hospital': 2.4, 'hunger': 2.0, 'synagogue': 2.0, 'aid': 2.0, 'prisoners': 1.4, 'shooting': 1.3, 'sick': 1.3, 'hiding': 0.9, 'kill': 0.7, 'polish': 0.7, 'russian': 0.5, 'american': 0.5}"
1282,RG-50.999.0590,"{'war': 15.8, 'family': 14.5, 'survive': 6.6, 'camp': 5.8, 'school': 4.9, 'food': 4.5, 'Jewish': 4.5, 'work': 3.6, 'government': 3.4, 'aid': 3.4, 'fear': 3.2, 'religion': 3.2, 'hospital': 2.8, 'ghetto': 2.6, 'shooting': 2.4, 'hiding': 2.3, 'police': 2.1, 'army': 2.1, 'Nazi': 1.9, 'synagogue': 1.7, 'prisoners': 1.5, 'russian': 1.5, 'american': 1.3, 'polish': 0.9, 'sick': 0.9, 'buildings': 0.9, 'hunger': 0.8, 'kill': 0.6, 'relocation': 0.4}"
1283,RG-50.999.0591,"{'family': 11.8, 'camp': 10.5, 'war': 7.1, 'food': 6.2, 'fear': 5.8, 'government': 4.7, 'aid': 4.5, 'school': 4.2, 'Nazi': 3.8, 'survive': 3.8, 'work': 3.6, 'Jewish': 3.3, 'hospital': 3.1, 'army': 2.9, 'religion': 2.7, 'buildings': 2.7, 'hunger': 2.4, 'shooting': 2.4, 'hiding': 2.2, 'prisoners': 2.2, 'relocation': 2.2, 'ghetto': 2.0, 'sick': 1.6, 'russian': 1.3, 'police': 0.9, 'synagogue': 0.9, 'kill': 0.7, 'polish': 0.4, 'american': 0.0}"
1284,RG-50.999.0592,"{'camp': 9.1, 'food': 8.8, 'relocation': 8.5, 'war': 8.5, 'family': 7.6, 'shooting': 5.1, 'fear': 4.6, 'ghetto': 3.7, 'survive': 3.7, 'Jewish': 3.3, 'buildings': 3.3, 'prisoners': 3.2, 'hospital': 2.9, 'kill': 2.7, 'work': 2.4, 'religion': 2.3, 'army': 2.3, 'government': 2.2, 'hiding': 2.2, 'police': 2.2, 'aid': 2.0, 'hunger': 1.5, 'russian': 1.4, 'school': 1.4, 'synagogue': 1.4, 'Nazi': 1.1, 'sick': 1.1, 'american': 1.0, 'polish': 0.5}"
1285,RG-50.999.0593,"{'work': 10.2, 'war': 8.0, 'family': 6.9, 'food': 6.2, 'hiding': 5.8, 'camp': 5.5, 'Jewish': 4.4, 'relocation': 4.4, 'fear': 4.0, 'government': 4.0, 'army': 4.0, 'religion': 3.5, 'polish': 3.3, 'ghetto': 3.1, 'aid': 3.1, 'hospital': 2.9, 'survive': 2.9, 'school': 2.7, 'shooting': 2.7, 'Nazi': 2.0, 'russian': 2.0, 'hunger': 1.8, 'buildings': 1.8, 'prisoners': 1.5, 'american': 1.3, 'kill': 1.1, 'sick': 0.5, 'police': 0.2, 'synagogue': 0.2}"
1286,RG-50.999.0594,"{'war': 15.2, 'family': 10.5, 'camp': 7.0, 'school': 5.9, 'Jewish': 4.9, 'ghetto': 4.6, 'fear': 4.5, 'army': 4.5, 'survive': 4.2, 'food': 3.9, 'hiding': 3.7, 'religion': 3.7, 'work': 3.4, 'relocation': 3.0, 'government': 2.8, 'hospital': 2.7, 'shooting': 2.4, 'synagogue': 2.4, 'Nazi': 2.2, 'prisoners': 1.5, 'buildings': 1.3, 'polish': 1.2, 'aid': 1.2, 'hunger': 0.9, 'police': 0.7, 'sick': 0.7, 'kill': 0.4, 'russian': 0.3, 'american': 0.3}"
1287,RG-50.999.0595,"{'war': 10.8, 'family': 10.5, 'camp': 9.9, 'religion': 6.5, 'food': 5.8, 'Jewish': 5.2, 'government': 4.7, 'Nazi': 4.7, 'work': 3.9, 'school': 3.4, 'fear': 3.2, 'ghetto': 3.0, 'survive': 2.8, 'hospital': 2.6, 'synagogue': 2.6, 'army': 2.6, 'relocation': 2.4, 'buildings': 2.4, 'hunger': 2.2, 'american': 2.2, 'aid': 1.9, 'police': 1.7, 'kill': 1.3, 'sick': 1.3, 'prisoners': 0.9, 'shooting': 0.9, 'polish': 0.4, 'hiding': 0.2, 'russian': 0.2}"
1288,RG-50.999.0596,"{'family': 16.6, 'war': 12.6, 'army': 7.4, 'hospital': 5.7, 'food': 5.3, 'religion': 5.0, 'camp': 4.7, 'fear': 4.3, 'Jewish': 4.0, 'hiding': 3.3, 'work': 3.3, 'aid': 3.1, 'survive': 3.0, 'government': 2.9, 'school': 2.6, 'hunger': 2.4, 'shooting': 2.4, 'buildings': 1.4, 'kill': 1.3, 'relocation': 1.3, 'prisoners': 1.1, 'Nazi': 1.0, 'russian': 1.0, 'synagogue': 1.0, 'sick': 0.9, 'ghetto': 0.7, 'police': 0.6, 'polish': 0.6, 'american': 0.6}"
